user id,Week number,Post_fat_pct,Post_muscle_kg,Post_weight_kg,daily_avg_kcal,sleep_avg_hours,free_text_feedback,notes
P12,Week_2026_35,28.93,25.07,61.76,2200.1,10.69,"Felt focused this week. With very consistent adherence, I completed sessions incl. W15. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw mixed changes in energy. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1971 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 10.4 h sleep."
P12,Week_2026_36,28.93,25.2,61.93,2082.7,10.71,"Felt energized this week. With very consistent adherence, I completed sessions incl. W21. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw mixed changes in appetite. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1818 kcal/day, prep breakfast the night before, and aim for consistent 10.7 h sleep."
P12,Week_2026_37,28.93,25.29,62.08,2039.3,10.81,"Felt optimistic this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw promising changes in recovery. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1828 kcal/day, prep breakfast the night before, and aim for consistent 10.7 h sleep."
P12,Week_2026_38,28.93,25.38,62.35,2152.4,10.71,"Felt optimistic this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw promising changes in energy. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1901 kcal/day, 5-min post-meal walks, and aim for consistent 10.8 h sleep."
P12,Week_2026_39,28.93,25.48,62.63,2044,10.78,"Felt up-and-down this week. With very consistent adherence, I completed sessions incl. W07. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw mixed changes in digestion. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1858 kcal/day, add 10–15 min mobility, and aim for consistent 10.7 h sleep."
P12,Week_2026_40,28.93,25.57,62.88,2028.5,10.82,"Felt optimistic this week. With very consistent adherence, I completed sessions incl. W15. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw noticeable changes in sleep. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1809 kcal/day, swap one rice meal for jareesh mid-week, and aim for consistent 10.8 h sleep."
P12,Week_2026_41,28.93,25.71,63.01,2144.8,10.66,"Felt up-and-down this week. With very consistent adherence, I completed sessions incl. W07. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw noticeable changes in energy. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1877 kcal/day, track water more tightly, and aim for consistent 10.8 h sleep."
P12,Week_2026_42,28.93,25.81,63.13,2094.4,10.67,"Felt disciplined this week. With very consistent adherence, I completed sessions incl. W03. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw promising changes in pump. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1847 kcal/day, front-load protein earlier, and aim for consistent 10.7 h sleep."
P12,Week_2026_43,28.93,25.92,63.39,2085.1,10.69,"Felt energized this week. With very consistent adherence, I completed sessions incl. W03. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw promising changes in motivation. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1842 kcal/day, lighten late snacks, and aim for consistent 10.7 h sleep."
P12,Week_2026_44,28.93,26.03,63.64,2280.2,10.53,"Felt energized this week. With very consistent adherence, I completed sessions incl. W21. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in motivation. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~2016 kcal/day, season with za’atar to vary flavor, and aim for consistent 10.7 h sleep."
P12,Week_2026_45,28.93,26.2,63.84,2234.6,10.79,"Felt focused this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw promising changes in joint comfort. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~2011 kcal/day, 5-min post-meal walks, and aim for consistent 10.5 h sleep."
P12,Week_2026_46,28.93,26.29,64.11,2027.3,11.09,"Felt measured this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1829 kcal/day, 5-min post-meal walks, and aim for consistent 10.8 h sleep."
P12,Week_2026_47,28.93,26.4,64.38,2128.8,11.04,"Felt energized this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw clear changes in energy. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~1917 kcal/day, 5-min post-meal walks, and aim for consistent 11.1 h sleep."
P12,Week_2026_48,28.93,26.51,64.54,2382.4,11.2,"Felt optimistic this week. With very consistent adherence, I completed sessions incl. W11. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw clear changes in appetite. For my goal, I prioritized progressive overload + protein timing. Budget=medium, cooking=intermediate.","Next week: keep ~2067 kcal/day, 5-min post-meal walks, and aim for consistent 11.0 h sleep."
P13,Week_2025_46,19.58,32.24,78.48,2888.2,7.56,"This week felt disciplined. With mostly consistent adherence (~2888 kcal/day), I completed 5 sessions (e.g., W03, W07, W11). Short sessions and supersets helped the schedule. I noticed subtle changes in sleep. Given my goal, I tried to balance protein and volume while keeping steps high. Average sleep was ~7.6 h; training quality tracked well with meal timing and hydration.",Hold calories steady and emphasize high-quality reps on compounds. Insert a 10–15 min mobility block on rest days to keep joints happy. Maintain a consistent sleep window to preserve 7–8 h nights. Keep meals simple; adjust seasoning and veggies for variety. Experiment with one new high-protein Saudi dish mid-week for variety. Do a quick 5-min walk after larger meals.
P13,Week_2025_47,19.53,32.3,78.42,2376.4,7.81,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W15. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw promising changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2129 kcal/day, swap one rice meal for jareesh mid-week, and aim for consistent 7.6 h sleep."
P13,Week_2025_48,19.52,32.39,78.4,2440.9,7.62,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W07. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2221 kcal/day, add 10–15 min mobility, and aim for consistent 7.8 h sleep."
P13,Week_2025_49,19.52,32.46,78.41,2548.2,7.45,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw gradual changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2232 kcal/day, 5-min post-meal walks, and aim for consistent 7.6 h sleep."
P13,Week_2025_50,19.52,32.54,78.43,2488.9,7.53,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw gradual changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2203 kcal/day, prep breakfast the night before, and aim for consistent 7.5 h sleep."
P13,Week_2025_51,19.48,32.63,78.37,2323.8,7.34,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2078 kcal/day, season with za’atar to vary flavor, and aim for consistent 7.5 h sleep."
P13,Week_2025_52,19.48,32.72,78.39,2518.5,7.62,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw promising changes in recovery. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2208 kcal/day, 5-min post-meal walks, and aim for consistent 7.3 h sleep."
P13,Week_2026_01,19.48,32.78,78.41,2448,7.62,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw gradual changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2153 kcal/day, season with za’atar to vary flavor, and aim for consistent 7.6 h sleep."
P13,Week_2026_02,19.47,32.87,78.4,2522.6,7.45,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W03. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw strong changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2313 kcal/day, front-load protein earlier, and aim for consistent 7.6 h sleep."
P13,Week_2026_03,19.44,32.96,78.36,2424.9,7.58,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W07. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw mixed changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2132 kcal/day, track water more tightly, and aim for consistent 7.5 h sleep."
P13,Week_2026_04,19.42,33,78.34,2469.9,7.48,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw gradual changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2226 kcal/day, prep breakfast the night before, and aim for consistent 7.6 h sleep."
P13,Week_2026_05,19.42,33.02,78.37,2471.2,7.66,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W07. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw gradual changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2245 kcal/day, track water more tightly, and aim for consistent 7.5 h sleep."
