user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_sodium_mg,1st_meal_fiber_g,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_sodium_mg,2nd_meal_fiber_g,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_sodium_mg,3rd_meal_fiber_g,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_sodium_mg,4th_meal_fiber_g,4th_meal_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_sodium_mg,Total_fiber_g,Total_kcal_target_kcal,BMI,Cook,Note
P16,Week_2026_13,Ful medames + tamees,53.7,7.9,29.7,367.2,3.3,538.9,Balila cup (chickpeas),45.1,20.0,20.8,577.8,8.5,638.3,Grilled Hammour + rice + salad,43.8,22.5,38.1,394.7,5.5,169.8,Labneh + cucumbers + olives + bread,54.7,15.7,51.5,405.3,7.5,598.4,197.3,66.2,140.1,1745.0,24.7,1945.5,,,Fallback plan.
P16,Week_2026_14,Masoub (banana+dates+milk),57.5,23.0,35.5,474.0,8.4,361.0,Chicken Kabsa (lean rice),52.7,12.9,34.4,675.5,4.1,494.1,Jareesh with laban,18.7,10.3,35.5,566.6,7.0,571.8,Ful medames + tamees,33.3,19.5,41.5,418.9,8.8,400.8,162.1,65.7,147.0,2135.0,28.3,1827.7,,,Fallback plan.
P16,Week_2026_15,Labneh + cucumbers + olives + bread,25.7,9.5,39.2,453.6,7.0,821.5,Tuna salad + lemon + olive oil,81.4,22.6,35.5,492.4,11.0,374.1,Margoog (light) + salad,23.6,10.0,19.2,582.9,6.9,260.8,Thareed (lean beef + veg),66.6,23.7,52.1,351.1,6.5,509.2,197.2,65.9,145.9,1880.0,31.3,1965.5,,,Fallback plan.
P16,Week_2026_16,Chicken Kabsa (lean rice),25.0,9.9,66.0,711.2,6.7,537.3,Jareesh with laban,68.6,15.8,26.5,597.8,5.1,357.3,Ful medames + tamees,35.5,8.9,29.8,388.0,8.6,614.3,Balila cup (chickpeas),73.8,26.1,21.8,474.0,5.3,426.1,203.0,60.7,144.2,2171.0,25.8,1935.0,,,Fallback plan.
P16,Week_2026_17,Masoub (banana+dates+milk),45.4,15.3,46.4,194.5,8.4,729.1,Chicken Kabsa (lean rice),51.6,18.4,42.7,640.5,5.6,221.9,Jareesh with laban,64.3,5.8,32.3,693.1,8.4,707.4,Ful medames + tamees,50.2,22.8,19.8,605.9,9.6,312.5,211.5,62.3,141.1,2134.0,32.0,1971.0,,,Fallback plan.
P16,Week_2026_18,Margoog (light) + salad,54.5,9.3,30.7,542.6,7.3,415.0,Thareed (lean beef + veg),21.8,11.0,46.5,284.2,8.6,561.8,Harees (light) + salad,36.8,21.8,19.2,536.4,9.4,607.9,Egg shakshouka + bread,55.7,22.5,39.4,362.8,10.0,215.2,168.8,64.6,135.8,1726.0,35.3,1799.9,,,Fallback plan.
P16,Week_2026_19,Ful medames + tamees,27.1,7.8,26.8,617.9,7.1,515.7,Balila cup (chickpeas),62.2,13.8,22.8,324.6,6.5,269.7,Grilled Hammour + rice + salad,52.5,24.8,38.3,713.8,4.7,612.9,Labneh + cucumbers + olives + bread,66.1,12.7,49.5,412.8,8.7,515.0,208.0,59.1,137.4,2069.0,26.9,1913.4,,,Fallback plan.
P16,Week_2026_20,Margoog (light) + salad,97.9,9.0,21.5,571.0,6.8,775.3,Thareed (lean beef + veg),41.1,15.9,46.7,637.0,7.7,310.4,Harees (light) + salad,46.7,29.6,38.4,589.0,8.7,336.6,Egg shakshouka + bread,33.2,10.5,26.6,260.0,3.7,570.9,218.8,65.0,133.2,2057.0,26.9,1993.1,,,Fallback plan.
P16,Week_2026_21,Grilled Hammour + rice + salad,61.6,17.4,42.7,276.8,11.4,265.7,Labneh + cucumbers + olives + bread,44.6,15.5,20.3,585.9,3.8,210.4,Tuna salad + lemon + olive oil,18.0,8.5,36.4,453.6,10.7,582.0,Margoog (light) + salad,56.8,18.5,45.4,721.7,4.1,784.7,181.0,59.9,144.9,2038.0,30.0,1842.8,,,Fallback plan.
P16,Week_2026_22,Tuna salad + lemon + olive oil,69.2,20.8,47.3,561.6,8.4,283.0,Margoog (light) + salad,73.5,9.8,30.2,315.4,11.2,917.3,Thareed (lean beef + veg),29.5,11.0,20.8,728.8,4.9,294.7,Harees (light) + salad,41.9,23.4,37.3,541.2,10.7,488.9,214.1,65.0,135.6,2147.0,35.2,1983.8,,,Fallback plan.
P16,Week_2026_23,Labneh + cucumbers + olives + bread,51.2,15.3,35.7,407.3,10.3,631.8,Tuna salad + lemon + olive oil,20.9,20.7,23.3,814.0,5.4,364.3,Margoog (light) + salad,68.8,17.0,41.9,530.7,6.8,441.3,Thareed (lean beef + veg),65.2,7.8,42.9,313.0,6.1,510.5,206.1,60.9,143.8,2065.0,28.6,1947.9,,,Fallback plan.
P16,Week_2026_24,Balila cup (chickpeas),48.3,11.8,38.1,780.3,8.0,567.7,Grilled Hammour + rice + salad,38.8,21.8,62.3,545.5,8.3,396.7,Labneh + cucumbers + olives + bread,50.8,8.3,22.9,312.3,9.6,432.1,Tuna salad + lemon + olive oil,55.7,24.3,16.7,483.9,9.4,533.6,193.7,66.2,139.9,2122.0,35.3,1930.1,,,Fallback plan.
P16,Week_2026_25,Chicken Kabsa (lean rice),33.6,11.5,31.8,597.5,7.2,676.2,Jareesh with laban,24.4,22.9,40.8,448.5,5.8,246.8,Ful medames + tamees,56.3,16.0,38.2,267.2,6.5,578.9,Balila cup (chickpeas),85.7,19.5,19.6,645.8,7.8,448.9,200.1,69.9,130.4,1959.0,27.2,1950.9,,,Fallback plan.
P16,Week_2026_26,Margoog (light) + salad,38.1,14.1,36.0,406.4,14.4,622.1,Thareed (lean beef + veg),36.8,21.3,39.8,640.6,8.5,447.7,Harees (light) + salad,40.5,10.8,41.4,226.0,5.4,408.7,Egg shakshouka + bread,56.5,18.6,24.5,858.9,7.5,358.9,171.9,64.8,141.6,2132.0,35.9,1837.3,,,Fallback plan.
P16,Week_2026_27,Labneh + cucumbers + olives + bread,27.4,11.6,47.2,484.9,13.1,660.4,Tuna salad + lemon + olive oil,41.4,8.1,41.0,405.8,6.3,523.4,Margoog (light) + salad,63.6,26.9,21.2,347.4,4.2,340.4,Thareed (lean beef + veg),50.1,13.8,31.4,544.9,12.0,313.8,182.5,60.5,140.9,1783.0,35.6,1838.0,,,Fallback plan.
P16,Week_2026_28,Margoog (light) + salad,43.3,20.2,40.4,467.4,6.6,467.0,Thareed (lean beef + veg),43.0,22.2,28.2,467.3,6.6,595.7,Harees (light) + salad,67.9,10.4,28.8,438.1,9.5,312.0,Egg shakshouka + bread,34.8,9.5,29.8,494.3,4.6,450.6,188.9,62.3,127.2,1867.0,27.4,1825.3,,,Fallback plan.
P16,Week_2026_29,Ful medames + tamees,50.1,15.8,39.1,593.3,9.9,235.3,Balila cup (chickpeas),24.5,13.7,18.7,367.9,7.5,507.9,Grilled Hammour + rice + salad,41.7,10.7,21.8,832.5,2.5,336.6,Labneh + cucumbers + olives + bread,62.6,14.4,52.9,514.3,8.4,656.7,178.9,54.5,132.6,2308.0,28.3,1736.5,,,Fallback plan.
P16,Week_2026_30,Chicken Kabsa (lean rice),49.8,23.6,29.0,846.5,5.9,346.4,Jareesh with laban,62.9,9.6,29.2,543.7,10.6,508.6,Ful medames + tamees,23.4,10.5,36.2,326.5,7.9,405.7,Balila cup (chickpeas),23.6,16.5,46.7,580.3,10.0,485.6,159.8,60.3,141.1,2297.0,34.5,1746.3,,,Fallback plan.
P16,Week_2026_31,Grilled Hammour + rice + salad,51.8,16.3,54.6,498.4,5.7,468.0,Labneh + cucumbers + olives + bread,53.8,7.4,23.7,308.1,4.4,610.3,Tuna salad + lemon + olive oil,49.6,16.1,27.5,627.6,9.5,352.1,Margoog (light) + salad,38.1,18.9,30.9,598.8,12.7,417.0,193.3,58.6,136.7,2033.0,32.2,1847.5,,,Fallback plan.
P16,Week_2026_32,Ful medames + tamees,28.7,13.1,40.0,350.5,10.2,251.7,Balila cup (chickpeas),59.2,13.5,16.6,661.9,10.6,535.5,Grilled Hammour + rice + salad,66.1,13.8,50.8,575.5,3.3,444.7,Labneh + cucumbers + olives + bread,29.2,18.8,30.1,652.2,7.8,583.7,183.2,59.2,137.5,2240.0,31.9,1815.6,,,Fallback plan.
P16,Week_2026_33,Grilled Hammour + rice + salad,54.6,8.2,29.9,628.4,3.8,446.8,Labneh + cucumbers + olives + bread,33.3,13.1,19.6,555.7,11.3,538.0,Tuna salad + lemon + olive oil,46.4,23.9,31.3,311.0,4.2,535.9,Margoog (light) + salad,59.1,18.6,45.4,468.0,9.7,331.8,193.4,63.8,126.2,1963.0,29.0,1852.5,,,Fallback plan.
P16,Week_2026_34,Chicken Kabsa (lean rice),54.8,12.3,42.3,637.3,7.8,416.3,Jareesh with laban,26.9,24.7,32.9,303.1,11.1,776.8,Ful medames + tamees,65.6,17.1,32.8,647.0,8.6,223.5,Balila cup (chickpeas),44.4,13.3,21.6,535.6,7.3,474.6,191.7,67.4,129.5,2123.0,34.8,1891.2,,,Fallback plan.
P16,Week_2026_35,Jareesh with laban,20.8,8.2,37.8,516.6,11.2,246.0,Ful medames + tamees,66.1,22.6,17.9,221.9,5.6,637.3,Balila cup (chickpeas),32.8,17.0,47.6,471.2,7.4,343.6,Grilled Hammour + rice + salad,49.8,14.3,36.1,499.2,11.0,567.2,169.5,62.1,139.3,1709.0,35.3,1794.0,,,Fallback plan.
P16,Week_2026_36,Ful medames + tamees,30.3,13.8,17.4,819.7,9.7,525.4,Balila cup (chickpeas),60.4,6.8,40.0,333.0,6.0,631.7,Grilled Hammour + rice + salad,38.1,20.1,33.0,599.1,6.4,326.1,Labneh + cucumbers + olives + bread,55.1,13.3,39.6,456.2,8.6,258.1,183.8,54.0,130.0,2208.0,30.6,1741.3,,,Fallback plan.
P16,Week_2026_37,Chicken Kabsa (lean rice),31.4,21.7,40.2,587.6,7.8,381.5,Jareesh with laban,78.9,16.5,19.8,344.9,7.3,345.0,Ful medames + tamees,46.3,10.9,35.5,333.7,6.5,515.7,Balila cup (chickpeas),41.8,9.3,33.9,568.9,2.6,594.4,198.4,58.4,129.4,1835.0,24.3,1836.7,,,Fallback plan.
P16,Week_2026_38,Tuna salad + lemon + olive oil,51.1,12.2,28.1,397.6,3.9,361.7,Margoog (light) + salad,51.8,18.4,19.7,233.2,7.3,470.3,Thareed (lean beef + veg),42.1,13.7,40.4,621.7,9.4,548.8,Harees (light) + salad,16.6,18.4,48.3,533.5,4.8,376.1,161.6,62.7,136.5,1786.0,25.3,1756.9,,,Fallback plan.
P16,Week_2026_39,Margoog (light) + salad,54.5,9.4,25.8,712.5,7.9,543.2,Thareed (lean beef + veg),76.4,21.1,52.4,356.8,11.0,199.1,Harees (light) + salad,32.4,11.7,27.8,273.7,5.1,450.3,Egg shakshouka + bread,24.1,18.5,21.8,617.0,8.7,614.8,187.4,60.8,127.7,1960.0,32.6,1807.5,,,Fallback plan.
P16,Week_2026_40,Chicken Kabsa (lean rice),25.1,20.1,18.8,335.6,5.7,252.8,Jareesh with laban,41.5,20.8,32.7,262.0,8.6,831.4,Ful medames + tamees,49.8,9.1,37.8,434.7,7.0,430.7,Balila cup (chickpeas),70.1,11.5,47.8,674.7,3.1,333.5,186.5,61.5,137.2,1707.0,24.4,1848.4,,,Fallback plan.
P16,Week_2026_41,Ful medames + tamees,33.7,13.4,48.7,611.3,10.0,276.8,Balila cup (chickpeas),48.0,23.3,35.7,500.3,6.7,472.0,Grilled Hammour + rice + salad,75.6,5.8,28.5,300.4,4.5,515.9,Labneh + cucumbers + olives + bread,35.7,19.7,22.5,741.0,7.3,608.4,193.0,62.2,135.3,2153.0,28.4,1873.1,,,Fallback plan.
P16,Week_2026_42,Margoog (light) + salad,75.6,10.3,23.2,251.1,7.4,553.4,Thareed (lean beef + veg),38.6,14.3,50.3,543.4,5.5,493.8,Harees (light) + salad,27.1,21.5,38.1,574.3,4.8,397.3,Egg shakshouka + bread,44.0,10.2,13.8,306.2,7.9,304.6,185.3,56.2,125.5,1675.0,25.6,1749.1,,,Fallback plan.
P16,Week_2026_43,Ful medames + tamees,21.9,17.6,28.5,514.1,5.7,674.8,Balila cup (chickpeas),45.9,6.8,31.8,580.0,8.7,260.4,Grilled Hammour + rice + salad,50.7,18.6,31.2,717.9,9.2,307.5,Labneh + cucumbers + olives + bread,52.5,20.3,40.1,314.1,11.5,538.7,171.1,63.4,131.6,2126.0,35.0,1781.4,,,Fallback plan.
P16,Week_2026_44,Jareesh with laban,49.5,13.2,18.9,286.7,6.0,580.5,Ful medames + tamees,38.1,15.0,35.3,611.5,6.8,302.6,Balila cup (chickpeas),56.9,16.8,28.4,463.7,3.6,221.3,Grilled Hammour + rice + salad,33.4,12.6,45.3,916.1,8.8,636.2,177.9,57.5,127.9,2278.0,25.2,1740.7,,,Fallback plan.
P16,Week_2026_45,Chicken Kabsa (lean rice),42.7,11.6,22.1,633.8,10.0,382.8,Jareesh with laban,29.9,20.1,51.6,510.2,5.6,424.2,Ful medames + tamees,41.2,17.0,27.0,763.7,12.5,340.9,Balila cup (chickpeas),74.2,8.0,31.8,337.4,5.6,645.5,188.1,56.8,132.5,2245.0,33.8,1793.4,,,Fallback plan.
P16,Week_2026_46,Grilled Hammour + rice + salad,55.1,19.4,31.8,638.6,6.9,478.4,Labneh + cucumbers + olives + bread,45.6,5.1,20.3,612.3,7.8,439.3,Tuna salad + lemon + olive oil,24.2,14.6,40.1,260.0,8.0,531.9,Margoog (light) + salad,67.5,16.1,35.3,610.2,7.2,327.3,192.4,55.2,127.6,2121.0,29.9,1776.9,,,Fallback plan.
P16,Week_2026_47,Masoub (banana+dates+milk),28.7,12.1,39.6,447.0,7.7,374.4,Chicken Kabsa (lean rice),34.8,16.2,40.3,517.7,3.8,474.5,Jareesh with laban,78.2,12.2,15.7,356.0,10.0,551.5,Ful medames + tamees,44.5,17.6,24.4,495.3,8.2,347.4,186.3,58.1,120.0,1816.0,29.8,1747.9,,,Fallback plan.
P16,Week_2026_48,Balila cup (chickpeas),47.1,12.3,38.6,426.2,5.9,374.4,Grilled Hammour + rice + salad,34.1,15.7,36.3,172.0,8.7,766.0,Labneh + cucumbers + olives + bread,46.7,12.0,11.8,596.2,6.9,270.7,Tuna salad + lemon + olive oil,36.1,10.1,43.2,532.6,8.4,215.0,164.0,50.1,129.8,1727.0,29.9,1626.1,,,Fallback plan.
P17,Week_2025_46,"07:30–09:30 — Breakfast: tamees (99 g), feta (79 g), dates (117 g), Arabic coffee (209 ml)",143.0,20.0,23.1,1327.3,12.3,844.4,"12:30–14:30 — Lunch: sayadiyah (370 g) + lamb (160 g), grilled peppers (152 g), mint tea (178 ml)",113.1,45.2,63.7,1416.6,6.7,1114.0,"17:00–18:30 — Snack: labneh (135 g) with markook (92 g), apple (78 g)",66.4,11.4,21.1,638.8,4.6,452.6,"20:00–22:00 — Dinner: sayadiyah (239 g) + beef (173 g), carrot sticks (121 g), yogurt (29 g)",80.1,33.5,63.3,1055.0,5.8,875.1,402.6,110.1,171.2,4437.7,29.4,3286.1,Overweight,beginner,"Persona P17: goal=recomposition, level=Beginner, training=3, budget=. Approx daily energy target ≈ 3286 kcal. Hydrate well; prefer laban/water. Keep sodium moderate; adjust portions around training days."
P17,Week_2025_47,Margoog (light) + salad,73.9,27.9,44.6,513.4,3.7,810.1,Thareed (lean beef + veg),79.6,28.5,26.7,459.5,9.6,481.4,Harees (light) + salad,88.6,10.2,43.4,367.4,7.9,627.6,Egg shakshouka + bread,55.1,13.6,30.4,456.8,3.7,571.3,297.1,80.2,145.1,1797.0,24.9,2490.5,,,Fallback plan.
P17,Week_2025_48,Masoub (banana+dates+milk),70.0,19.9,22.3,589.7,11.4,753.9,Chicken Kabsa (lean rice),46.1,19.9,50.8,512.2,8.8,370.1,Jareesh with laban,91.3,20.3,14.5,908.5,5.7,646.9,Ful medames + tamees,80.7,6.7,55.7,378.5,8.9,555.8,288.1,66.8,143.3,2389.0,34.7,2326.7,,,Fallback plan.
P17,Week_2025_49,Tuna salad + lemon + olive oil,131.1,13.9,40.0,614.5,12.2,662.7,Margoog (light) + salad,66.5,20.3,53.9,619.9,3.8,437.4,Thareed (lean beef + veg),36.3,12.7,19.7,490.7,7.5,660.0,Harees (light) + salad,40.1,30.1,31.9,462.9,8.5,611.4,274.0,77.0,145.6,2188.0,31.9,2371.6,,,Fallback plan.
P17,Week_2025_50,Grilled Hammour + rice + salad,36.0,9.9,40.8,362.3,10.3,575.4,Labneh + cucumbers + olives + bread,110.2,28.9,29.3,365.6,5.2,808.3,Tuna salad + lemon + olive oil,57.0,11.1,32.8,878.0,10.8,543.0,Margoog (light) + salad,102.8,22.8,39.4,269.1,2.9,521.1,306.0,72.7,142.3,1875.0,29.2,2447.7,,,Fallback plan.
P17,Week_2025_51,Ful medames + tamees,46.6,25.6,39.5,510.4,3.0,675.6,Balila cup (chickpeas),117.0,20.8,44.5,714.1,9.3,854.0,Grilled Hammour + rice + salad,82.6,17.7,31.8,376.8,11.5,842.3,Labneh + cucumbers + olives + bread,82.9,16.0,27.6,703.7,11.6,239.2,329.1,80.1,143.4,2305.0,35.3,2611.1,,,Fallback plan.
P17,Week_2025_52,Tuna salad + lemon + olive oil,79.8,22.2,35.0,193.1,6.5,295.4,Margoog (light) + salad,94.6,25.6,58.4,478.7,7.2,928.5,Thareed (lean beef + veg),59.4,7.8,41.1,663.4,7.1,762.1,Harees (light) + salad,50.6,24.0,17.1,554.9,11.0,474.6,284.4,79.6,151.6,1890.0,31.8,2460.6,,,Fallback plan.
P17,Week_2026_01,Balila cup (chickpeas),82.8,12.7,35.1,656.5,3.5,648.2,Grilled Hammour + rice + salad,53.9,16.4,41.1,678.2,9.6,855.8,Labneh + cucumbers + olives + bread,58.7,28.2,26.0,302.5,6.3,521.1,Tuna salad + lemon + olive oil,126.0,20.1,45.0,349.8,5.9,546.1,321.4,77.4,147.2,1987.0,25.3,2571.2,,,Fallback plan.
P17,Week_2026_02,Grilled Hammour + rice + salad,69.7,12.2,48.8,478.1,4.7,324.5,Labneh + cucumbers + olives + bread,42.2,15.6,46.7,890.8,8.4,637.6,Tuna salad + lemon + olive oil,86.2,21.8,33.4,400.7,7.7,861.7,Margoog (light) + salad,71.9,26.7,15.5,457.3,7.2,519.6,270.0,76.2,144.4,2227.0,28.0,2343.4,,,Fallback plan.
P17,Week_2026_03,Labneh + cucumbers + olives + bread,91.1,20.4,20.5,540.8,5.9,654.9,Tuna salad + lemon + olive oil,80.6,23.7,23.9,475.7,12.5,1015.9,Margoog (light) + salad,108.5,15.9,44.0,778.1,4.1,447.9,Thareed (lean beef + veg),46.0,17.3,63.1,296.4,6.0,487.8,326.2,77.3,151.5,2091.0,28.5,2606.5,,,Fallback plan.
P17,Week_2026_04,Grilled Hammour + rice + salad,101.1,19.2,46.0,295.3,6.9,709.9,Labneh + cucumbers + olives + bread,92.9,18.2,48.4,457.8,3.2,422.2,Tuna salad + lemon + olive oil,36.7,10.8,18.1,750.1,13.2,545.0,Margoog (light) + salad,70.8,25.6,44.4,620.8,8.7,819.5,301.4,73.7,156.9,2124.0,31.9,2496.5,,,Fallback plan.
P17,Week_2026_05,Jareesh with laban,127.8,10.0,34.3,387.9,7.1,819.2,Ful medames + tamees,45.1,28.5,26.4,521.9,5.7,681.7,Balila cup (chickpeas),81.0,11.0,54.9,976.2,8.1,273.5,Grilled Hammour + rice + salad,46.4,26.0,35.5,336.0,3.8,709.6,300.3,75.4,151.1,2222.0,24.8,2484.1,,,Fallback plan.
P17,Week_2026_06,Grilled Hammour + rice + salad,34.6,16.3,38.6,433.7,5.3,532.7,Labneh + cucumbers + olives + bread,91.2,27.1,45.0,357.2,11.0,886.7,Tuna salad + lemon + olive oil,77.6,16.0,44.3,473.9,10.0,302.9,Margoog (light) + salad,80.0,10.2,26.0,932.2,9.3,654.1,283.3,69.7,154.0,2197.0,35.6,2376.4,,,Fallback plan.
P17,Week_2026_07,Margoog (light) + salad,92.3,10.2,37.1,719.5,3.3,293.7,Thareed (lean beef + veg),49.2,33.2,49.1,705.4,7.5,1069.2,Harees (light) + salad,55.5,15.5,30.7,405.1,7.1,396.2,Egg shakshouka + bread,95.2,9.9,34.7,337.1,6.0,635.3,292.2,68.8,151.6,2167.0,24.0,2394.4,,,Fallback plan.
P17,Week_2026_08,Masoub (banana+dates+milk),72.7,12.3,29.9,557.0,4.2,838.9,Chicken Kabsa (lean rice),72.2,30.9,43.2,701.7,5.5,993.6,Jareesh with laban,45.5,31.8,42.3,286.9,11.0,454.7,Ful medames + tamees,117.1,9.2,37.3,410.4,6.1,311.1,307.5,84.2,152.7,1956.0,26.9,2598.4,,,Fallback plan.
P17,Week_2026_09,Balila cup (chickpeas),102.0,21.8,30.1,903.5,13.2,426.9,Grilled Hammour + rice + salad,118.2,28.2,25.8,780.4,4.5,321.2,Labneh + cucumbers + olives + bread,79.5,12.5,40.5,258.6,4.9,1043.6,Tuna salad + lemon + olive oil,32.7,15.8,45.6,509.5,5.7,809.4,332.4,78.2,141.9,2452.0,28.3,2601.1,,,Fallback plan.
P17,Week_2026_10,Grilled Hammour + rice + salad,50.8,24.8,22.5,752.9,4.4,590.5,Labneh + cucumbers + olives + bread,68.0,14.4,61.6,470.1,11.9,976.0,Tuna salad + lemon + olive oil,85.5,19.2,42.0,577.7,12.6,672.1,Margoog (light) + salad,93.6,26.3,31.1,328.3,5.0,343.8,297.9,84.7,157.1,2129.0,33.9,2582.4,,,Fallback plan.
P17,Week_2026_11,Balila cup (chickpeas),95.1,22.9,50.7,511.5,4.3,771.0,Grilled Hammour + rice + salad,60.5,11.6,49.0,422.2,4.9,551.0,Labneh + cucumbers + olives + bread,69.1,36.7,18.1,741.8,7.5,634.0,Tuna salad + lemon + olive oil,83.8,10.0,31.4,673.5,7.6,604.6,308.5,81.1,149.2,2349.0,24.3,2560.5,,,Fallback plan.
P17,Week_2026_12,Chicken Kabsa (lean rice),92.3,10.4,23.9,733.9,8.7,827.4,Jareesh with laban,74.6,29.1,29.1,213.8,9.5,745.0,Ful medames + tamees,87.4,12.8,63.0,616.6,9.9,665.7,Balila cup (chickpeas),59.3,21.1,39.1,316.7,7.4,297.3,313.6,73.4,155.1,1881.0,35.5,2535.4,,,Fallback plan.
P17,Week_2026_13,Margoog (light) + salad,46.0,13.4,49.1,604.7,8.8,659.0,Thareed (lean beef + veg),77.7,29.5,16.8,440.3,8.2,589.0,Harees (light) + salad,85.7,18.5,59.1,286.0,2.6,352.5,Egg shakshouka + bread,43.9,15.6,28.7,588.9,6.0,719.7,253.3,76.9,153.7,1920.0,25.6,2320.2,,,Fallback plan.
P17,Week_2026_14,Labneh + cucumbers + olives + bread,82.8,11.7,25.9,731.8,4.8,330.2,Tuna salad + lemon + olive oil,78.7,21.6,43.5,642.4,5.9,666.3,Margoog (light) + salad,101.5,20.4,42.1,193.9,7.5,603.5,Thareed (lean beef + veg),40.8,18.9,39.3,470.9,6.7,871.7,303.8,72.6,150.8,2039.0,24.9,2471.7,,,Fallback plan.
P17,Week_2026_15,Margoog (light) + salad,69.8,20.2,46.0,537.9,8.3,423.5,Thareed (lean beef + veg),70.8,29.2,26.6,582.6,4.8,274.9,Harees (light) + salad,51.1,20.7,37.3,390.5,5.4,882.8,Egg shakshouka + bread,95.4,8.2,32.9,345.0,6.4,842.6,287.1,78.3,142.7,1856.0,24.9,2423.8,,,Fallback plan.
P17,Week_2026_16,Labneh + cucumbers + olives + bread,49.3,24.2,45.1,207.2,7.0,751.2,Tuna salad + lemon + olive oil,59.7,28.2,33.4,789.8,7.7,575.6,Margoog (light) + salad,74.8,14.3,48.4,228.2,8.2,283.8,Thareed (lean beef + veg),89.6,13.4,23.5,583.8,5.1,806.5,273.4,80.2,150.4,1809.0,28.1,2417.1,,,Fallback plan.
P17,Week_2026_17,Tuna salad + lemon + olive oil,88.5,26.1,63.0,533.1,6.6,644.9,Margoog (light) + salad,88.0,13.5,30.3,675.6,8.8,715.3,Thareed (lean beef + veg),58.7,24.4,17.9,307.7,5.2,572.0,Harees (light) + salad,73.6,7.8,30.9,396.5,11.8,516.1,308.8,71.7,142.0,1913.0,32.4,2448.4,,,Fallback plan.
P17,Week_2026_18,Grilled Hammour + rice + salad,87.8,23.7,55.8,405.3,7.8,513.9,Labneh + cucumbers + olives + bread,98.2,12.0,19.2,270.2,8.8,522.6,Tuna salad + lemon + olive oil,81.4,12.6,28.5,677.8,7.4,596.5,Margoog (light) + salad,49.0,23.4,36.9,599.6,3.8,839.3,316.4,71.7,140.4,1953.0,27.8,2472.3,,,Fallback plan.
P17,Week_2026_19,Balila cup (chickpeas),58.6,16.7,22.6,711.2,4.1,566.5,Grilled Hammour + rice + salad,104.3,15.3,37.6,460.8,7.1,324.1,Labneh + cucumbers + olives + bread,66.7,20.6,53.8,402.6,9.3,735.9,Tuna salad + lemon + olive oil,54.7,24.0,32.5,468.5,3.8,786.3,284.3,76.6,146.5,2043.0,24.3,2412.7,,,Fallback plan.
P17,Week_2026_20,Jareesh with laban,85.6,16.6,44.4,1031.6,5.6,425.8,Ful medames + tamees,65.4,26.6,47.0,410.1,9.3,882.0,Balila cup (chickpeas),70.5,11.4,29.0,399.6,8.8,601.4,Grilled Hammour + rice + salad,78.3,27.2,25.1,455.7,7.3,608.3,299.7,81.8,145.6,2297.0,30.9,2517.5,,,Fallback plan.
P17,Week_2026_21,Masoub (banana+dates+milk),76.6,16.8,31.5,710.6,8.0,541.5,Chicken Kabsa (lean rice),49.8,9.4,54.0,523.2,4.7,829.1,Jareesh with laban,76.5,26.8,33.4,304.9,5.3,251.3,Ful medames + tamees,75.3,26.9,30.2,767.3,8.5,806.1,278.1,79.9,149.1,2306.0,26.5,2428.0,,,Fallback plan.
P17,Week_2026_22,Jareesh with laban,47.3,16.3,22.4,527.3,3.8,729.6,Ful medames + tamees,113.6,19.1,31.1,770.0,8.8,298.6,Balila cup (chickpeas),92.0,25.2,43.5,436.6,5.2,524.1,Grilled Hammour + rice + salad,26.7,12.9,47.5,432.1,7.6,805.7,279.7,73.5,144.4,2166.0,25.4,2358.0,,,Fallback plan.
P17,Week_2026_23,Balila cup (chickpeas),108.7,12.1,46.9,514.0,9.1,397.4,Grilled Hammour + rice + salad,49.9,22.1,39.3,726.2,6.2,723.3,Labneh + cucumbers + olives + bread,102.0,22.1,34.7,807.9,2.6,345.6,Tuna salad + lemon + olive oil,43.8,14.9,28.4,244.9,8.9,989.3,304.4,71.2,149.3,2293.0,26.8,2455.6,,,Fallback plan.
P17,Week_2026_24,Ful medames + tamees,35.4,20.1,48.9,725.2,6.3,493.2,Balila cup (chickpeas),77.8,23.3,54.6,457.0,10.0,464.2,Grilled Hammour + rice + salad,87.8,8.3,31.8,827.0,11.3,1081.0,Labneh + cucumbers + olives + bread,58.2,24.6,16.0,243.9,3.8,290.2,259.1,76.3,151.4,2253.0,31.4,2328.6,,,Fallback plan.
P17,Week_2026_25,Tuna salad + lemon + olive oil,71.4,14.2,26.0,451.6,7.2,532.3,Margoog (light) + salad,38.5,22.7,35.7,472.4,5.1,531.5,Thareed (lean beef + veg),62.0,19.1,71.0,630.8,6.7,511.0,Harees (light) + salad,96.8,14.4,23.2,504.2,6.2,757.4,268.7,70.4,155.9,2059.0,25.1,2332.2,,,Fallback plan.
