user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_fiber_g,1st_meal_sodium_mg,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_fiber_g,2nd_meal_sodium_mg,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_fiber_g,3rd_meal_sodium_mg,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_fiber_g,4th_meal_sodium_mg,4th_meal_kcal_target_kcal,Total_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_fiber_g,Total_sodium_mg,Note
P15,2026-W22,"Ful Medames (200g cooked fava beans) with 1 tablespoon olive oil, 50g whole wheat bread, and 50g tomatoes.",80,20,25,15,500,600,Labneh (200g) with 30g cucumber and 30g olives.,15,30,20,2,800,400,"Bukhari Rice with Chicken (150g chicken, 100g rice, and spices) served with 50g mixed salad.",110,15,45,5,600,800,Stuffed Bell Peppers (2 peppers with 100g ground beef and 50g rice) with tomato sauce.,70,32,50,8,700,800,2918,292,97,219,30,1800,Saudi cuisine meal plan for fat loss.
P15,2026-W23,"Shakshuka (2 eggs, 100g tomatoes, 50g bell peppers, spices) with 1 whole wheat pita (60g)",60,20,24,8,300,540,Roasted Almonds (30g) and a small Apple (150g),35,14,6,5,1,250,"Chicken Kabsa (150g chicken, 100g brown rice, spices) served with 50g mixed salad and 20g yogurt",85,25,55,7,600,800,Grilled Shrimp (150g) with 100g Couscous and 100g steamed vegetables,60,10,40,5,200,600,2790,330,93,209,25,1500,Breakfast with traditional flavors
P15,2026-W24,"Oatmeal with dates and almonds (100g oats, 50g dates, 30g almonds) served with 200ml milk",87,25,20,12,100,650,"Fattoush Salad (100g mixed vegetables, 30g whole wheat pita, 20g feta cheese, 1 tablespoon olive oil)",35,15,10,5,500,300,Grilled Lamb Kebab (150g) with 100g brown rice and 100g grilled vegetables,75,40,50,8,600,800,"Mandi Chicken (150g chicken, 100g basmati rice, spices) with 50g mixed salad and 20g yogurt",81,13,70,5,200,1040,2790,278,93,209,30,1400,Breakfast with high protein and moderate carbs.
P15,2026-W25,"Ful Medames (200g fava beans) with 1 tablespoon olive oil, 1 whole wheat pita (60g), and 50g of cucumber salad",72,24,37,10,500,681,Hummus (100g) with 50g carrot sticks and 30g whole wheat crackers,30,15,10,5,150,300,"Chicken Jollof Rice (150g chicken, 150g jollof rice, mixed vegetables) served with 50g avocado",85,30,50,12,600,850,Grilled Fish (150g) with 100g couscous and 100g steamed broccoli,85,30,50,8,700,895,2726,272,99,147,35,2000,Breakfast
P15,2026-W26,"Shakshuka (2 eggs, 150g tomatoes, 50g bell peppers, 1 tsp olive oil) with 1 whole wheat pita (60g)",82.4,22.6,30.5,8,580,681,Snack,15,8,6,2,100,150,Lunch,100,30,40,12,900,850,Dinner,105,32,50,10,700,1045,681,82.4,22.6,30.5,8,580,Breakfast
P15,2026-W27,"Fatteh (200g cooked rice, 100g shredded chicken, 50g yogurt, 20g tahini, 30g pine nuts, spices)",80,30,40,5,800,700,Dates (100g) with Arabic coffee (100ml),75,0,3,8,2,300,"Kabsa (200g chicken, 150g basmati rice, mixed vegetables, spices)",110,20,55,7,900,800,Shorbat Adas (200g lentil soup) with 1 whole wheat pita (60g),60,10,20,10,300,400,2822,347,94,211,30,2000,Breakfast with traditional Saudi flavors.
P15,2026-W28,"Ful Medames (200g fava beans, 30g olive oil, spices) with 1 whole wheat pita (60g)",80,20,25,15,600,600,"Roasted Eggplant Salad (100g eggplant, 50g tomatoes, 30g tahini, 10g lemon juice)",20,25,10,8,150,350,"Grilled Chicken Kabobs (150g chicken, mixed bell peppers, onion) with 100g couscous",90,30,50,5,600,800,"Mujadara (200g lentils, 100g rice, 30g caramelized onions)",120,10,30,10,150,800,2886,307,86,217,20,1500,Breakfast
P15,2026-W29,"Shakshuka (2 eggs, 100g tomatoes, 50g bell peppers, 15g olive oil) with 1 whole wheat pita (60g)",40,25,20,10,600,420,"Tabbouleh (100g parsley, 50g tomatoes, 30g bulgur, 15g olive oil, 10g lemon juice)",30,20,10,8,300,350,"Grilled Lamb Chops (150g) with 150g roasted vegetables (zucchini, eggplant, bell peppers) and 100g quinoa",60,45,50,12,800,800,"Dates (50g) with Arabic coffee (2 cups, no sugar)",35,0,1,5,100,130,2100,230,70,140,35,2500,One-day meal plan incorporating Saudi foods for fat loss.
P15,2026-W30,"Foul Medames (200g cooked fava beans, 20g tahini, 10g olive oil, 50g tomatoes, 50g onions) with 1 whole wheat pita (60g)",70,20,25,15,500,500,"Grilled Chicken Kebabs (150g) with 100g tabbouleh (parsley, tomatoes, bulgur, olive oil, lemon juice)",45,25,50,10,600,600,"Stuffed Bell Peppers (2 peppers stuffed with 100g ground beef, 50g rice, spices) with a side of 100g steamed broccoli",50,30,40,8,400,650,"Arabic Coffee (2 cups, no sugar) with 5 dates (30g)",60,5,3,3,0,350,2100,230,80,120,30,1500,One-day Saudi-style meal plan for fat loss.
P15,2026-W31,"Shakshuka (2 eggs, 100g tomatoes, 50g bell pepper, 10g olive oil) with 1 whole wheat pita (60g)",45,20,20,8,600,400,"Grilled Lamb Chops (150g) with 100g roasted vegetables (zucchini, eggplant, bell pepper) and 50g quinoa",45,35,40,10,800,600,"Chicken Mandi (150g chicken, 100g basmati rice, spices) with a side salad (50g lettuce, 30g cucumbers, 20g tomatoes)",90,15,45,5,900,700,"Arabic Coffee (2 cups, no sugar) with 3 dates (18g)",40,0,1,2,700,150,2100,240,70,130,35,3000,One-day meal plan designed for fat loss using Saudi foods.
P15,2026-W32,"Ful Medames (200g fava beans, 10g olive oil, 50g tomatoes, 10g onion, spices) with 1 whole wheat pita (60g)",55,15,15,15,300,400,"Grilled Chicken Skewers (150g chicken marinated in spices) with 100g tabbouleh (parsley, tomatoes, bulgur, lemon)",45,20,40,10,600,500,"Lentil Soup (200g lentils, 50g carrots, 50g onions, spices) with 1 whole grain bread (60g)",60,10,25,12,400,450,"Arabic Coffee (2 cups, no sugar) with 4 dates (24g)",60,1,2,3,200,250,2100,220,70,150,30,1500,One-day Saudi-style meal plan for fat loss
P15,2026-W33,"Shakshuka (2 eggs, 100g tomatoes, 50g bell pepper, 10g olive oil, spices) with 1 whole wheat pita (60g)",40,22,22,8,400,450,"Grilled Lamb Chops (150g) with 100g grilled vegetables (zucchini, eggplant, bell pepper) and 50g couscous",50,35,40,10,700,600,"Chicken Kabsa (150g chicken, 100g basmati rice, 50g mixed vegetables, spices)",80,20,45,5,600,700,"Arabic Coffee (2 cups, no sugar) with 5 dates (30g)",40,0,4,8,200,350,2100,227,66,143,41,1500,One-day Saudi-style meal plan for fat loss.
P15,2026-W34,"Ful Medames (200g fava beans, 10g olive oil, garlic, lemon juice) with 1 whole wheat pita (60g)",70,15,18,20,500,480,"Grilled Chicken Kebabs (150g chicken, spices) with 100g tabbouleh (parsley, tomatoes, bulgur, lemon)",50,25,45,10,900,600,"Lentil Soup (200g lentils, vegetables, spices) with 1 small whole wheat loaf (50g)",60,5,25,15,300,400,"Arabic Coffee (2 cups, no sugar) with 5 dates (30g)",55,2,2,5,100,200,2100,220,70,140,40,2500,One-day Saudi-style diet plan for fat loss.
P15,2026-W35,"Shakshuka (2 eggs, tomatoes, bell peppers, onions, spices) with 1 whole wheat pita (60g)",45,18,20,10,800,400,"Grilled Lamb Chops (150g) with 100g Arabic rice (spices, saffron)",60,30,40,5,700,600,"Chicken Mandi (150g chicken, 100g basmati rice, spices) with mixed salad (100g)",70,20,50,8,900,650,Greek Yogurt (200g) with 30g honey and 15g walnuts,45,20,25,2,300,450,2100,235,70,130,45,2100,One-day Saudi-style meal plan for fat loss.
P15,2026-W36,Foul Medames (200g) with 1 whole wheat pita (60g) and a side of cucumber salad (100g),65,10,20,15,700,450,Grilled Chicken Kebab (150g) with 100g tabbouleh and 50g hummus,45,25,40,10,800,550,Fish Sayadiyah (150g) with 100g brown rice and a side of mixed vegetables (100g),70,15,35,8,600,600,Labneh (200g) with 1 tablespoon of olive oil and 50g walnuts,10,45,15,2,400,500,2100,215,75,150,30,2500,Saudi-style meal plan for fat loss.
P15,2026-W37,Shakshuka with 2 eggs and vegetables (200g) served with 1 whole wheat pita (60g),40,20,20,10,800,400,"Grilled Lamb Chops (150g) with 100g quinoa salad (mixed with parsley, tomatoes, and cucumber)",50,30,40,8,600,600,Chicken Kabsa (200g) with 100g steamed broccoli,90,25,45,7,1000,700,Greek Yogurt (200g) with 1 tablespoon honey and 30g almonds,30,15,25,10,600,400,2100,230,70,150,35,3000,One-day Saudi-style meal plan for fat loss.
P15,2026-W38,Ful Medames (200g) with 1 whole wheat pita (60g) and a side of sliced cucumbers and tomatoes (100g),60,15,20,12,800,450,Grilled Chicken Shawarma (200g) with a small whole wheat wrap (50g) and a side of tabbouleh (100g),50,25,40,8,900,600,Bukhari Rice (200g) with grilled lamb (150g) and steamed green beans (100g),80,20,50,5,700,700,Labneh (200g) with 1 tablespoon olive oil and 50g of mixed nuts (almonds and walnuts),20,25,15,5,100,350,2100,210,70,150,30,2500,One-day meal plan using mostly Saudi foods for fat loss.
P15,2026-W39,Hummus (150g) with 1 whole wheat pita (60g) and a side of sliced carrots and bell peppers (100g),52,15,12,12,300,400,Chicken Kabsa (200g) with a side of mixed vegetable salad (100g),70,20,40,8,800,600,Grilled Fish (200g) with a side of quinoa (100g) and steamed broccoli (100g),50,15,40,10,200,500,Fattoush Salad (150g) with 50g of labneh and a sprinkle of sumac,30,15,10,6,200,300,2100,244,75,130,36,1500,One-day meal plan using mostly Saudi foods focusing on fat loss.
P15,2026-W40,Ful Medames (200g) served with 1 whole wheat pita (60g) and a side of cucumber and tomato salad (100g),65,12,18,15,600,480,Grilled Chicken Shawarma (200g) with a side of garlic sauce (20g) and a mixed vegetable salad (100g),20,30,70,5,1200,600,Mujadara (150g) with a side of yogurt (100g) and a cucumber salad (100g),70,10,20,8,800,500,"Date smoothie with 3 dates (60g), 200ml of low-fat milk, and a tablespoon of almond butter (16g)",70,18,15,2,400,520,2100,230,70,135,30,3000,One-day meal plan using mostly Saudi foods for fat loss.
P15,2026-W41,"Shakshuka (2 eggs, tomato sauce, bell pepper, onion, spices) served with 1 whole wheat pita (60g) and a side of arugula salad (100g)",45,20,20,8,600,450,Grilled Lamb Kebabs (150g) served with tabbouleh (100g) and a side of hummus (50g),50,30,40,10,800,600,"Stuffed Bell Peppers (2 peppers stuffed with rice, ground beef, and spices) served with a side of yogurt (100g)",60,25,35,7,400,550,"Almond Date Energy Balls (3 pieces made with dates, almond butter, oats) and a glass of low-fat milk (200ml)",60,15,10,10,100,500,2100,230,70,120,35,1500,One-day meal plan using mostly Saudi foods for fat loss.
P15,2026-W42,Foul Medames (200g) topped with olive oil and served with a side of whole wheat pita (60g) and cucumber salad (100g),65,20,15,15,800,450,Grilled Chicken Shawarma (150g) served with a side of tabbouleh (100g) and garlic sauce (30g),40,30,50,10,900,600,Salmon Kabsa (150g) with rice (150g) and a side of mixed vegetables (100g),80,25,45,5,600,700,Greek Yogurt (200g) with honey (20g) and a handful of mixed nuts (30g),30,15,20,0,200,350,2100,250,70,130,30,1500,One-day meal plan focusing on fat loss using Saudi foods.
P15,2026-W43,Shakshuka with 2 eggs (150g) served with whole wheat bread (60g) and a side of mixed salad (100g),45,25,20,8,600,450,Grilled Lamb Kebabs (150g) with a side of quinoa tabbouleh (100g) and garlic yogurt sauce (30g),55,30,40,10,800,600,Chicken Mandi (150g) with basmati rice (150g) and a side of steamed vegetables (100g),90,20,50,5,900,700,"Date smoothie with 3 dates (60g), low-fat milk (200ml), and a scoop of protein powder",60,5,25,7,200,350,2100,210,75,140,30,2500,One-day meal plan focused on fat loss using realistic Saudi dishes.
P15,2026-W44,Foul Medames (200g) with whole wheat pita bread (60g) and a side of mixed vegetable salad (100g),70,10,20,15,800,450,Grilled Chicken Shawarma (150g) wrapped in whole wheat wrap (70g) with tahini sauce (30g) and pickles (30g),50,25,40,5,1200,600,"Vegetable Biryani (200g) made with basmati rice and assorted vegetables, served with yogurt (100g)",80,15,15,7,700,550,Greek yogurt (200g) with honey (10g) and a side of mixed nuts (30g),30,15,20,3,300,500,2100,265,60,130,30,3500,One-day meal plan designed for fat loss using mostly Saudi foods
P15,2026-W45,"Shakshuka (2 eggs, tomatoes, bell peppers) with whole wheat pita (60g) and a side of cucumber salad (100g)",45,18,20,8,800,400,Grilled Lamb Kebab (150g) with brown rice (100g) and grilled vegetables (100g),70,25,40,10,900,600,Tabbouleh salad (150g) with quinoa (100g) and a side of hummus (50g),60,15,15,12,600,500,Knafeh (100g) with a side of low-fat yogurt (100g),65,10,15,5,700,600,2100,240,70,130,30,3000,One-day meal plan focusing on fat loss with Saudi-inspired dishes.
P15,2026-W46,Ful Medames (200g) with whole wheat Arabic bread (60g) and a side of tomato salad (100g),70,15,20,15,800,500,Grilled Chicken Thigh (200g) with roasted sweet potatoes (150g) and sautéed spinach (100g),60,25,50,10,600,650,Lentil Soup (250g) with a side of brown rice (100g) and a mixed salad (100g),80,10,25,8,600,500,Grilled Shrimp (150g) with a quinoa salad (100g) and a side of yogurt (100g),30,20,35,2,400,450,2100,220,70,150,30,2800,One-day meal plan for fat loss using mostly Saudi foods.
P15,2026-W47,Shakshuka (2 eggs) with whole wheat Arabic bread (60g) and a side of cucumber salad (100g),40,20,20,6,600,400,Chicken Kabsa (200g) with a side of mixed vegetables (100g),70,25,45,8,800,600,Fattoush salad (150g) with grilled lamb (150g) and a side of hummus (50g),50,30,40,10,900,650,Date smoothie (3 dates) with almond milk (200ml) and a scoop of protein powder,45,5,25,8,400,450,2100,233,65,153,32,2700,One-day Saudi-style meal plan for fat loss.
P15,2026-W48,"Labneh (200g) with za'atar, served with whole wheat Arabic bread (60g) and a side of sliced cucumbers (100g)",50,18,20,6,700,400,Grilled chicken breast (200g) served with quinoa (100g) and a side of roasted vegetables (100g),60,15,50,10,300,550,"Mujadara (lentils and rice, 200g) with a side of Arabic salad (150g) and grilled halloumi (50g)",90,20,25,12,400,650,"Smoothie with 2 dates, 200ml almond milk, a scoop of protein powder, and a banana",60,10,25,7,100,500,2100,250,65,130,35,1800,One-day Saudi-style meal plan for fat loss goal.
P16,2025-W46,"Shakshouka: 2 eggs (100g), cooked in 1 tsp olive oil (5g) with tomatoes and onions (150g) plus 1 small whole wheat tamees bread (60g); prepare by simmering veggies then cracking eggs until set.",30,18,22,5,420,380,"Snack: 3 dates (30g), 150 ml low-fat laban; simple no-cook snack.",38,0.5,7,3,110,180,"Lunch: Grilled chicken kabsa - 100g grilled chicken breast, ½ cup (90g) cooked brown rice with tomato and spices, side of steamed vegetables (100g) mixed peppers and zucchini; all cooked simply with 1 tsp olive oil.",45,9,45,9,700,450,Dinner: Lentil jareesh (cracked wheat and lentil porridge) 1 cup cooked (240g) with 1 tsp olive oil and small side salad of cucumber and tomato (100g) with lemon juice dressing.,32,12.5,16,5,570,390,1400,145,40,90,22,1800,"Sustainable fat loss plan for a beginner Saudi female with Obese I BMI; easy cooking, modest budget, four meals/day with traditional foods."
P16,2025-W47,Foul Medames with Whole Wheat Pita,75,15,25,12,800,550,Cucumber and Tomato Salad with Olive Oil,15,14,2,3,50,200,Grilled Chicken Kabsa,90,35,55,6,900,800,Date and Almond Snack,40,10,8,4,250,300,2534,253,84,190,30,2000,One-day meal plan with Saudi dishes respecting budget and macro targets.
P16,2025-W48,Egg and Tomato Stew (Menemen) with Whole Wheat Bread,50,20,30,8,600,500,Chicken Shawarma Plate with Garlic Sauce and Pickles,45,30,40,5,800,600,Lentil Soup with Lemon and Fresh Herbs,60,10,25,15,400,400,Grilled Fish with Spiced Rice and Vegetables,83,19,50,2,700,886,2386,238,79,179,30,2500,One-day meal plan featuring Saudi dishes respecting budget and macronutrient goals.
P16,2025-W49,Shakshuka with Whole Wheat Pita,60,20,25,10,800,550,Hummus with Vegetables,30,15,10,8,500,300,Chicken Kabsa with Mixed Vegetables,90,25,50,7,1200,800,Date Smoothie with Almond Milk,40,10,15,10,300,400,2536,253,84,190,35,2500,One-day meal plan featuring Saudi cuisine.
P16,2025-W50,"Ful Medames with Olive Oil and Lemon, served with Whole Wheat Bread",70,15,18,12,500,500,Cucumber and Tomato Salad with Olive Oil and Lemon Dressing,10,10,2,3,100,150,Beef Kofta with Spiced Rice and Grilled Vegetables,90,40,50,8,600,850,Date and Almond Energy Balls (2 pieces),30,10,6,7,300,250,2357,235,78,176,30,1500,Meal plan focused on Saudi cuisine with realistic portions and within budget.
P16,2025-W51,Foul Medames (250g) with 1 boiled egg and 1 slice of whole wheat bread,60,18,28,14,1200,570,Grilled Chicken Skewers (150g) with Hummus (50g) and a side of mixed green salad (100g) with lemon dressing,30,25,50,5,800,600,Jasheed (Crushed Wheat) with Lamb (150g) and a side of grilled vegetables (100g),75,30,40,6,1500,700,Date (3 pieces) with 10 almonds and a cup of Arabic coffee,74,7,8,3,0,528,2398,239,80,179,28,4500,One-day meal plan featuring traditional Saudi dishes.
P16,2025-W52,"Shakshuka (2 eggs, tomato, bell pepper, onion) with 1 whole wheat pita",45,20,20,8,600,400,Cucumber and Tomato Salad with Labneh (100g) and Olive Oil (1 tbsp),15,22,10,5,300,300,"Chicken Kabsa (150g chicken, 1 cup rice, spices, raisins)",100,25,50,5,800,800,Dates (3 pieces) with Arabic Coffee (1 cup) and 10 Almonds,45,12,7,7,100,300,2363,236,79,177,30,1500,Balanced meal to start the day with traditional flavors.
P16,2026-W01,Ful Medames (200g) with 1 boiled egg and 1 slice of whole wheat bread,60,15,25,15,700,550,Mixed Vegetable Soup (300g) with 1 small piece of whole wheat pita,50,8,10,10,600,350,Grilled Fish (150g) with 1 cup of brown rice and a side of sautéed spinach (100g),70,15,40,10,500,700,Date (2 pieces) with 15 almonds and 1 cup of Arabic coffee,35,15,5,4,500,300,2355,236,78,176,29,2300,Saudi cuisine meal plan for fat loss.
P16,2026-W02,Foul Medames (200g) with 1 boiled egg and 1 small whole wheat pita,50,20,25,12,800,500,Hummus (100g) with carrot sticks (100g),30,15,10,8,400,300,"Chicken Jareesh (150g chicken, 1 cup cooked jareesh)",60,25,40,5,600,700,Grilled Vegetable Salad with Labneh (100g) and Olive Oil (1 tbsp),40,15,10,5,400,400,2430,244,81,182,30,2200,One-day meal plan focusing on budget-friendly Saudi dishes for fat loss.
P16,2026-W03,Labneh (100g) with 2 whole wheat pita (80g) and 1 medium cucumber (150g),70,18,12,5,250,480,Roasted Chicken (150g) with 1 cup of Quinoa (185g) and a side of sautéed broccoli (100g),82,20,50,10,600,700,Fattoush Salad (200g) with 50g of grilled halloumi,40,40,30,8,400,600,Dates (3 pieces) with 10 walnuts,46,26,8,2,50,508,2288,238,76,171,20,800,Balanced breakfast to start the day.
P16,2026-W04,"Shakshuka (2 eggs with tomatoes, bell peppers, onions) with 1 small whole wheat pita (50g)",40,20,20,8,800,450,Grilled Chicken Kabob (150g) with 1 cup of Tabbouleh (150g),50,20,40,10,600,600,"Lentil Soup (1 cup, 200g) with a side of 1 small whole wheat pita (50g)",60,5,20,12,300,400,Grilled Shrimp (150g) with 1 cup of couscous (150g) and a side of mixed vegetables (100g),113,33,97,0,300,913,2363,263,78,177,30,1500,One-day meal plan focused on Saudi dishes.
P16,2026-W05,"Ful Medames (1 cup, 250g) with 1 tbsp olive oil and lemon juice, served with 1 medium whole wheat pita (60g)",70,20,20,15,500,550,Hummus (100g) with 1 medium carrot (60g) and 1 small cucumber (100g),30,15,10,7,300,300,Chicken Kabsa (150g) with 1 cup of mixed vegetables (100g),90,25,60,5,600,800,Dates (3 pieces) with 15g of almonds,50,15,5,3,100,300,2296,230,77,172,25,1500,"One-day meal plan focusing on Saudi cuisine, realistic portions, and budget."
